X1,X2,X3,X4,X5,X6,X7,X8,X9,Y,S
3.378359658,5.432934187,5.545376308,0,0,0,-0.005095392,-1.387747921,3.247268912,0,0
5.340083096,5.052439709,10.60345243,0,0,1,-3.19236528,-1.056726715,-1.512376835,0,0
4.007770968,7.274223927,7.227594362,1,0,0,-0.207823046,0.612648384,1.422531034,0,0
7.949295652,4.972681444,1.021013706,1,0,0,1.488403269,-3.921199642,3.520372599,0,0
9.075610115,9.66142751,5.602077932,0,1,0,1.747445702,2.289519304,-1.3916239,0,0
4.720146984,4.563511642,9.353119416,0,0,0,-0.201392273,2.569257377,4.267054654,0,0
9.285154504,1.725749869,8.98335537,0,1,1,0.934350558,-1.10048554,-3.008453768,0,0
2.550864743,5.795149539,2.245973615,1,1,0,0.064926779,3.376644505,1.208208232,0,0
7.801748254,3.195801583,-0.197504323,0,0,1,1.947586404,-1.124648368,0.350292479,1,1
2.911499556,1.080977773,5.412797418,0,0,1,3.242445445,1.680966335,0.199310937,0,0
3.849041405,6.308632949,2.967492715,1,1,0,-0.707308476,1.179357969,1.10905394,0,0
2.833935593,5.816310249,3.376907549,0,0,1,2.14636639,-1.091674494,0.828318944,0,0
2.418387757,4.656132614,6.637459756,0,0,1,-1.496215778,0.450423484,0.918027892,0,0
-0.334510153,6.185105928,6.752135468,1,0,1,-0.611119689,-0.422405511,1.50951669,0,0
8.985008018,9.454220597,3.175571929,0,0,1,0.651018879,2.181392569,0.860447959,0,0
3.441203898,3.26641537,4.549099979,1,1,1,0.975460229,0.008027976,-0.282999349,0,0
7.255562889,3.527291276,2.281273809,0,1,0,0.241803596,1.883403791,0.297215047,0,0
4.079772029,0.637372502,2.374627242,1,0,1,-2.104775846,-0.413631956,0.364765957,0,0
3.815611713,9.448005127,4.517202364,0,1,1,0.886789955,-0.517614994,-0.410667124,0,0
2.075472792,7.86806188,8.741650397,1,1,1,2.122222802,-0.544705804,-3.439777809,0,0
8.83180816,1.070248537,1.962388184,0,0,0,0.620420678,1.498390816,-1.903008254,0,0
3.625436133,4.785659544,-1.44028888,1,0,1,-1.016695919,0.666721013,0.112530873,1,1
4.505397074,3.912550531,10.15276689,1,0,0,-2.847287996,0.930775399,1.544532345,0,0
8.227497608,0.534369182,-0.675620524,1,0,1,1.932693573,3.052180512,2.18812418,1,0
10.50824556,6.593919665,1.847130512,0,0,0,-0.091554394,-0.567809813,0.612468963,0,0
8.506061828,1.120106118,6.10308155,0,1,0,-0.805515701,1.014528698,0.193366478,0,0
6.891501346,4.34744755,6.7469406,0,1,1,0.59655574,2.705943955,1.068434369,0,0
5.106070808,3.341013583,7.664471898,1,1,1,0.623469941,1.15864879,-0.161342286,0,0
6.523241614,1.696884181,5.973964898,0,1,1,4.16751566,-0.05770998,-0.618223195,0,0
-0.8284014,1.374419087,3.747735231,0,0,1,1.03501984,-0.603208329,0.586239774,0,0
7.159259801,5.14964036,-0.027441947,0,1,0,3.673822673,-2.400844152,3.098869842,1,1
12.31643477,3.918143383,4.771957597,0,1,0,0.203565156,2.636015031,1.430135959,0,0
7.837293588,9.510866716,9.055187792,1,0,1,-3.04248385,3.346839961,3.435079105,0,0
7.787205732,7.283374998,11.52222937,1,0,1,-0.752760541,0.31075446,-2.546407447,0,0
8.761473086,3.581656376,7.040325172,0,0,0,-3.499591604,-0.779092501,-5.544487823,0,0
4.60021595,7.562632368,10.36499732,0,0,1,0.527803779,0.062692337,-3.895061955,0,0
1.819610972,12.27382762,3.078351537,0,0,0,1.226227908,-0.479678406,1.597108617,0,0
3.236012702,7.525660318,2.099762623,1,0,1,1.457569706,-3.217477039,-0.530037633,0,0
10.84237114,14.78537714,1.082491798,1,0,0,2.206665461,1.421740482,0.125104034,0,0
0.779926664,5.584134599,9.356957145,0,0,0,0.716305131,-1.284108709,-2.77414197,0,0
1.671639955,1.069526347,-1.190792162,1,0,0,1.876430939,2.880675116,-1.314354241,1,1
0.784986373,2.14291707,7.240094073,0,0,0,0.992596229,-7.332147926,-0.525721618,0,0
1.449136791,3.65145664,1.882346025,0,0,0,-1.781476752,-0.117330902,-3.981143959,0,0
7.228480107,0.810392994,5.36656444,1,1,1,-0.822157842,0.365024784,0.85652153,0,0
7.365414039,3.855958982,11.47750036,0,0,1,0.889486827,1.211669768,-1.685576907,0,0
2.705823402,3.067593606,4.279261175,1,1,1,2.679178391,-0.560030658,-1.419472266,0,0
0.981277924,1.521839632,6.878549486,0,1,0,0.755254474,-1.289388341,-4.205812335,0,0
0.115028652,0.578600091,1.824690418,1,1,0,-0.970338699,0.143960202,-0.649886533,0,0
4.346317786,2.887559299,8.904055374,0,1,1,0.063849948,-2.129671554,2.874828723,0,0
4.082706997,2.790540586,1.384935991,1,0,1,-0.486855522,3.037783739,-1.547672673,1,0
5.665605301,1.075152745,8.821362549,1,1,1,1.207874854,-3.322677216,0.276381128,0,0
6.641784544,5.813157728,1.800172824,1,0,1,-2.218103962,2.176227114,1.509967948,1,0
3.085701685,8.155447809,4.421198725,0,1,1,2.019605831,-2.05661331,-1.346419479,0,0
9.420522486,2.059725934,5.898044121,0,1,0,1.111034442,0.509467393,-0.582029664,0,0
3.505774375,-0.589589036,5.148939551,1,0,1,5.025695696,-0.587799297,-0.187923136,0,0
-2.556847893,5.658810597,4.917862518,0,0,1,-2.477141263,-0.947736156,0.51094182,0,0
5.077884844,0.442002095,7.16715174,1,0,1,3.333751069,-0.092597843,-0.748338115,0,0
1.101560934,2.388473042,5.474157492,1,0,1,-0.747988995,0.262703876,-3.542350247,0,0
6.681608422,1.247724694,2.516789986,0,0,0,0.107142952,1.530468632,0.81499099,1,1
6.022301118,7.868193386,7.931722596,0,1,0,1.210116851,5.072353028,-0.247450564,0,0
8.693345905,7.204272249,2.359840576,0,1,0,1.188150008,0.621572778,-0.724364211,0,0
0.160399674,4.361975532,-3.124413916,1,1,0,2.984015513,-1.513866265,-2.599352081,0,0
1.181659932,1.582396971,8.285751437,1,0,0,-2.017734347,-0.007483367,-0.454057694,0,0
3.217897345,5.731566976,6.432143154,0,0,1,-2.573902263,0.680583805,1.582238523,0,0
6.262248391,3.731028411,2.061746615,0,1,0,-0.503376844,-0.186695619,1.849612251,0,0
1.572533945,3.936900365,9.045257562,1,1,1,0.569350103,-1.035083445,-2.147744751,0,0
2.818154055,0.01138833,9.908234471,0,1,1,3.444016915,-0.281050007,0.586599447,0,0
6.64834052,5.875492392,6.323274461,1,1,1,0.650340398,-0.456644872,0.106776841,0,0
6.5584943,3.569492918,-2.215181771,1,1,0,1.622410593,0.248611957,-0.115232224,1,0
-4.649915562,4.78988092,1.732092337,1,1,1,0.40333168,2.564304345,-1.910033164,0,0
7.830283739,3.393652563,2.539675781,1,0,1,-3.060695575,-1.909259943,0.228248515,0,0
8.036308526,10.67651071,0.062568784,0,0,1,-0.174842397,-1.610212031,-1.149709736,0,0
1.816680611,9.578265829,6.596770973,1,0,0,-2.041083758,-1.592122841,0.383096715,0,0
4.682716876,4.63767778,3.642469207,0,1,1,0.44671755,-0.648983528,0.95162136,0,0
6.680940834,1.097583783,5.851447768,0,1,1,-5.260052925,0.316074021,5.145966902,1,0
3.936113177,3.663492834,5.641075354,0,1,0,-3.662885192,-1.268783092,-5.056696136,0,0
2.344819695,-1.84082244,2.352637004,1,0,1,0.438730851,3.744342492,-1.82119975,1,1
1.70001224,4.772068844,2.194616149,1,1,1,-1.76163272,0.268555174,-1.163352474,0,0
3.55349659,-0.919187489,9.49957755,0,0,1,2.525185964,4.427695689,0.655575447,0,0
7.046810905,1.142319242,-0.337683797,0,1,0,-1.044251194,3.450170554,0.423319539,1,0
6.250537921,4.128521075,0.978153214,0,1,1,2.357620753,1.548261205,-0.460300936,1,0
1.918526272,2.338041072,5.856243784,1,1,1,1.350591989,-2.277573487,-1.883931211,0,0
2.135276973,7.02029323,3.916354244,1,0,1,1.642156816,-3.03529566,1.029150979,0,0
10.26957561,6.383228377,5.993858542,0,0,1,0.647704041,-3.252418396,1.37257559,0,0
8.439797463,8.35324634,4.838363179,0,1,0,-0.675333333,2.171215617,3.377870632,0,0
2.988901938,3.596488743,0.637826856,0,0,0,-0.612560827,-3.528689308,1.368628212,0,0
0.153813746,4.707283986,3.574000141,0,0,1,-0.686774966,1.002042303,3.19040721,1,1
2.265519649,6.196101084,4.822790528,0,1,1,0.527827299,-1.847820279,0.002877726,0,0
1.150534184,8.02701072,4.155460803,1,1,1,-1.150035262,-1.282846985,1.74616291,0,0
9.264537455,1.79153087,4.564905416,0,0,1,-0.456844728,1.028050221,-1.286987418,0,0
5.861003496,3.742733723,3.533058472,1,0,1,3.56831529,-0.761052244,-1.307243859,0,0
5.796802879,7.82848247,10.73514782,0,0,0,0.699482178,-0.919689854,2.209084062,0,0
5.024100692,3.473646561,5.137460598,0,0,0,4.558613667,0.833871188,-1.900182893,0,0
1.39373026,2.746191214,3.663880791,0,1,1,3.104135974,-3.425520285,2.305306741,0,0
0.530522035,6.199886436,7.171084412,0,1,0,1.652793817,-1.57056554,-0.871670631,0,0
4.98659758,1.965234924,4.389051313,1,0,0,-4.88213298,0.185537265,4.89719744,1,1
10.03371395,7.078659783,9.389893676,1,0,1,0.271066926,2.210698899,0.378786756,0,0
2.359412104,4.995301097,8.254011701,1,1,1,1.676052265,0.719336845,1.064205883,0,0
5.234330147,5.406433156,1.066926037,1,0,0,0.209439497,-0.761061266,-0.110355125,0,0
-0.254074077,5.596203152,6.528939716,1,1,1,-1.727302947,1.649808533,-3.297826583,0,0
-0.560517722,6.442549655,3.121473369,0,1,0,0.409032156,-0.271267762,-0.271945283,0,0
8.263070314,2.388737824,5.57708314,1,0,0,1.36201538,-0.768023067,1.19060322,0,0
5.969319774,6.839073368,8.626305144,1,1,0,1.238561581,-0.13777561,-0.779268866,0,0
2.028243961,5.096952068,2.608666532,0,0,0,0.613289919,-0.202841545,0.115943026,0,0
9.897535071,10.72965374,2.625987977,0,1,1,1.830656615,1.039153474,1.761918061,0,0
5.33791826,4.633060966,6.104630033,0,0,1,-1.28524937,-0.669650694,-1.451536127,0,0
7.272519105,12.0582642,4.931816366,0,0,0,-4.5490356,-1.054798061,0.996670156,0,0
7.31417565,7.010711318,2.396702257,0,0,1,-0.842442734,-1.726198806,2.349111207,0,0
2.539194732,-0.804123958,10.35371468,1,0,0,-1.445402069,-0.934353641,-0.267642134,0,0
8.946677015,-0.321191532,2.385810657,1,0,0,-0.40714641,-1.417468503,0.780526637,0,0
5.35548778,2.140595695,10.75920131,0,1,1,2.200500585,-3.520754051,0.118084897,0,0
6.899875428,3.657587637,8.507651687,0,1,1,1.097443032,-0.272922374,-3.141025889,0,0
9.150908965,5.263150654,8.278070631,1,1,1,-1.014073983,-1.345793227,-1.349511136,0,0
3.89044181,12.31908601,7.148945713,0,0,0,1.931213021,-3.631693247,0.399015526,0,0
2.239160716,7.228640954,6.809396134,1,0,1,-1.140988015,0.430749028,0.097958527,0,0
8.800058418,6.237089573,6.762409117,0,1,0,-0.623140399,0.204717576,-0.15404026,0,0
5.127292157,4.648035982,6.85498989,0,0,1,0.900359022,-0.432110625,-1.13729839,0,0
2.199507939,5.042428618,4.14073629,0,0,0,1.343070417,-2.099879368,0.19575758,0,0
2.664961711,4.493459202,7.570189956,1,1,0,-2.621163312,0.690221539,1.062402412,0,0
10.12705432,5.425527356,1.207905363,0,1,1,-0.146606677,-1.666834149,0.194240616,0,0
6.729639491,1.228918072,-0.938827247,0,1,0,1.759175014,2.449309955,-1.478839129,1,0
4.742256159,1.044727019,0.832543128,0,1,1,1.403017343,-1.352875261,2.064899743,1,1
9.396055034,4.477871836,5.258242779,0,1,1,-1.185427402,-3.044440371,2.719351668,0,0
-1.600258396,2.055882051,4.769429426,1,0,0,-4.345808107,-0.422565693,0.110251427,0,0
0.246864179,4.172676517,3.528824999,0,0,1,0.041937796,0.88261404,0.932658823,0,0
2.842623708,2.388630064,4.480434403,0,0,0,-0.972998884,1.48335525,0.822660271,0,0
7.610964861,8.119705598,4.824386847,1,1,1,2.74674901,1.735096989,1.233729589,0,0
4.124663266,0.620470981,2.381394042,1,1,0,-0.951207084,-1.657735439,-4.849114963,0,0
9.123651213,9.667827419,3.079093415,0,1,1,-0.629561768,-1.122072573,-1.019447602,0,0
3.205826613,0.640107732,5.433497978,0,1,1,1.49629194,-0.09100739,-0.087929329,0,0
7.635353191,5.420295093,-2.434175597,1,0,0,3.479519681,-0.334602025,1.515751333,1,1
6.760263779,3.801358353,11.66763169,1,0,1,-2.232147177,-0.654199332,1.804848114,0,0
7.656725481,6.222641432,10.22573427,0,1,0,1.98173369,-0.282948685,1.696471304,0,0
3.781961592,2.367476806,5.707383418,0,0,1,0.14053323,1.395821779,3.056607373,1,1
7.34784817,4.797359633,0.77235051,1,0,0,2.727266588,-0.080149821,-0.750411163,0,0
6.502637196,3.948531082,8.898829908,0,1,1,-0.788601564,0.567848918,3.36523211,0,0
7.097829801,7.5692119,7.130413797,0,1,0,-1.598469998,-2.19962134,0.202460518,0,0
2.861076885,9.872199976,6.620408742,1,1,0,-1.915842189,-1.113030795,-1.110443518,0,0
6.703340098,1.757419855,6.481909639,1,1,0,2.107686829,-2.314300076,-3.076602556,0,0
4.239391332,2.152230462,2.914724842,0,1,1,-0.600149409,-1.017136102,0.321735154,0,0
7.850785573,7.182987093,6.894018322,0,1,0,-2.013971592,0.3001805,1.065300153,0,0
9.982225061,7.195001321,10.91988552,0,0,1,0.709363567,0.186877118,-1.643001495,0,0
4.085129582,8.381068798,5.538145004,0,1,1,-3.274140688,1.494345111,1.938279882,0,0
6.792011968,3.547538304,0.448114737,0,0,1,0.90444265,-2.279300419,-0.600352482,0,0
8.980552959,7.634915941,6.852683423,1,0,1,-0.537555708,-1.648711897,-1.530983549,0,0
9.068427391,2.605379781,2.450878846,1,0,0,2.850107297,-0.183964349,1.143755075,0,0
1.874224906,2.929319843,8.684719625,0,1,1,2.35625996,-2.21053736,1.100584409,0,0
4.048641711,4.998227603,2.507209781,0,1,1,0.7174721,-1.335392346,-2.051532963,0,0
8.690701567,8.149125655,4.959926542,1,0,1,3.732219768,1.433336806,0.169933803,0,0
7.920634063,5.209847509,5.845095721,0,0,0,-0.287520728,-0.715845292,-2.469528881,0,0
6.312576824,5.202629075,8.316680912,1,1,0,-0.682818667,-0.00146502,-1.094123353,0,0
5.466035351,9.70092121,8.896280648,0,1,0,0.047896902,-0.706897347,3.008026274,0,0
1.526308594,6.32003372,7.146230403,0,0,1,2.599574219,1.139007298,0.999509829,0,0
10.18333741,9.70295621,4.125693634,1,1,0,1.958255967,0.568167232,0.641969545,0,0
4.658786472,5.827575494,6.26722937,0,0,0,-1.479706206,1.890150757,1.079553076,0,0
9.033217014,1.966887335,6.272406893,1,0,1,-0.699265446,1.514730954,-0.939785934,0,0
4.353132786,9.308496791,9.59389647,0,1,1,-1.023618862,-0.336816708,4.002008403,0,0
5.625315047,7.370484672,3.546778905,0,0,0,1.122788102,2.346922282,-1.67325524,0,0
3.263156146,4.487512824,1.790166716,1,0,1,2.373007293,0.137488455,1.240341781,1,0
10.67395583,6.207900822,5.774161136,0,1,1,-2.110805273,-0.027187669,-1.975913942,0,0
8.789559789,3.133669428,3.418089826,1,1,0,-0.05753261,0.116882048,-0.201672255,0,0
10.40406152,0.212530566,3.920291464,1,1,0,0.077569958,-0.686939255,-1.278871466,0,0
6.832242779,7.113785993,8.470904898,1,0,0,0.262374832,1.117322205,0.929739606,0,0
6.895969131,4.193867209,2.563468117,1,0,1,-0.676012938,2.202492116,0.29525198,1,1
5.403189677,6.788281762,3.591886078,0,1,1,3.245920907,-0.242543367,-0.716969943,0,0
2.802728498,4.427545052,6.914672893,0,0,0,1.998781874,-0.821584713,-1.012355625,0,0
5.916868236,7.256665129,6.150507716,0,1,0,-0.555396999,0.70117104,2.070086026,0,0
2.997792312,4.983958312,6.591112454,1,1,1,0.825408295,1.360524373,1.952798866,0,0
11.41044101,7.130854688,2.6362352,0,1,1,0.922822569,-3.876469321,1.793241351,0,0
1.589213478,1.532667198,11.83956772,1,0,0,0.787221329,1.623996901,-0.137970093,0,0
2.611070262,5.530534399,0.341160793,0,0,0,0.508168757,-1.211705708,-0.785051706,0,0
5.35805242,3.361356172,5.715871542,0,0,1,-1.543852208,0.457597668,-0.33502627,0,0
10.34124887,7.200432008,5.436211086,1,0,1,1.081700656,0.452904259,1.547317781,0,0
0.715376508,2.841413048,8.141871898,0,1,1,-0.561817783,-0.572532564,1.247460184,0,0
4.679478444,3.128987855,2.528791788,0,0,0,0.72528783,-3.211929577,-1.516260182,0,0
3.729329667,5.914863486,4.240939017,0,0,0,2.677220171,-0.684462033,-3.605306712,0,0
4.548729858,6.840789881,9.824626304,0,1,0,-0.822797951,0.575380983,-0.10178094,0,0
1.863855814,8.504264439,3.944465475,1,1,0,-0.990548225,-2.346968108,-0.652130763,0,0
6.355727728,8.928204934,7.03729097,1,1,1,1.294792602,1.038778374,3.472352837,0,0
3.156364158,4.111170348,4.666033276,0,1,1,-2.115164251,-1.945558649,-1.751698171,0,0
3.747933002,2.892349157,7.516499595,1,1,1,-1.222677367,-2.304602188,2.228276693,0,0
9.422864264,9.835527513,3.053384753,1,1,1,2.538922153,-2.044478987,0.170927885,0,0
6.916128925,2.240220776,4.24948516,0,0,1,-1.035025844,-0.137010834,-1.513800589,0,0
7.401878925,9.253513422,12.02120676,0,1,0,-7.154504864,-1.42153852,1.256696821,0,0
5.839068398,0.319964759,6.807785019,0,0,1,3.054587048,0.266859817,3.854936827,1,0
2.370795734,7.620051893,3.146150225,1,0,0,-0.697319693,1.518543449,0.106232582,0,0
-0.123017522,8.181271631,0.981836308,0,1,1,0.420132093,-0.91681578,-0.658636356,0,0
-0.916731459,8.831732381,0.413875873,1,0,0,0.995686018,0.138411701,0.966496115,0,0
3.543165022,3.480703051,5.724201107,1,1,0,1.050380871,0.072748736,-0.73443118,0,0
8.538875079,2.962923883,6.175462063,0,0,1,-1.370266707,1.414420544,2.185699688,0,0
5.908445502,1.207746469,8.297640298,0,1,1,5.550949304,0.387904818,-1.611745956,0,0
10.72023231,6.06419124,6.948708202,0,1,1,1.074201769,-0.861203319,-0.527137102,0,0
2.692707047,4.510950583,2.425446508,0,0,1,-0.315653914,-2.04010808,0.183488759,0,0
2.509363705,2.293977145,6.289360721,1,0,0,-2.496618527,1.455167608,2.45343723,0,0
-0.416703295,2.406021877,11.46008379,1,0,1,-0.358325712,-0.486462148,1.575401131,0,0
5.61489622,-0.002235198,0.379397325,1,0,1,-0.061258419,-1.284234514,0.886455615,1,1
8.57950932,4.981795385,4.769772694,1,1,0,1.364719007,-0.818396693,-1.614564188,0,0
0.66714662,6.215714329,10.1957886,0,0,1,1.914755504,0.976305046,-2.22660425,0,0
2.156248176,10.4389865,8.585660462,1,1,0,1.960578769,0.036247448,-1.558423428,0,0
6.785134324,7.480718106,2.796689509,1,0,0,-4.089888898,-0.824449929,0.585906617,0,0
6.262567797,0.221757252,1.34835161,0,1,0,-1.099626074,-4.126075175,1.601663989,0,0
5.268175162,2.408623586,7.100555411,0,0,0,-2.073238668,-1.497733738,-1.039169452,0,0
0.816935311,3.26776568,8.805218831,1,0,0,1.675845632,0.298458198,1.954215764,0,0
4.853645653,6.566870618,2.51653887,0,1,1,-0.446301054,0.157089999,1.914883197,0,0
2.257558733,6.971268158,1.137576503,1,1,0,-0.028016484,-1.35059065,0.699086907,0,0
5.373265211,4.939236086,4.476330091,1,1,1,0.12734902,-0.221954213,0.933030841,0,0
0.753772958,8.467725507,5.648386174,0,0,1,-0.949618673,-0.435732231,-2.427121958,0,0
5.120741853,7.775980196,5.300276402,1,1,0,2.423862372,-4.36933633,1.093396501,0,0
5.949140518,8.348458603,5.18971842,1,1,1,-0.849657427,2.493392663,2.191656573,0,0
7.044428103,4.46461763,1.264434377,1,0,1,7.440113222,-0.167228161,-1.145787657,0,0
7.085570994,8.366630989,5.544283182,0,0,1,1.128213821,-0.354529334,-0.807037818,0,0
6.774808816,4.565418257,6.003340241,0,0,1,0.272224283,0.660460095,-2.077224528,0,0
4.552211463,9.393271348,6.001408633,0,0,0,-0.052590402,-0.410307115,2.546010388,0,0
8.091165089,7.722806823,7.380972295,0,1,1,1.169780778,-3.432255631,-0.601889259,0,0
8.015479588,8.21362231,6.096204545,1,1,0,-1.26114926,-3.945179935,-1.545692435,0,0
3.405967154,-0.253099189,5.261729426,0,0,0,0.597423457,-1.456044803,0.85268124,0,0
5.014155775,7.685419818,7.770322503,0,1,0,0.973520423,-1.070779183,-1.20104394,0,0
2.353976463,4.784176541,4.629008671,0,1,0,-1.471366952,3.588122582,3.198439823,1,1
9.736295291,4.089273588,4.398890461,1,0,1,1.588580375,3.593161429,-1.692848693,0,0
2.083161873,5.10495281,-0.53866316,1,1,0,0.563783672,0.640169364,-0.775776853,0,0
7.491108576,6.666738223,1.836065527,1,0,0,-2.699392654,-0.414332353,3.689098184,1,0
0.154638936,6.439234624,4.241512163,0,0,0,-0.449944401,0.679708655,-0.905330917,0,0
10.46742556,3.831440387,5.641806432,0,1,1,-3.124182443,-1.208761994,-6.615257366,0,0
5.745878992,6.587251838,0.918896842,1,0,1,-1.835466305,-1.178547415,3.128824987,1,0
5.125676925,5.183736707,1.798617008,0,0,0,-0.195729985,1.036457965,0.516505236,0,0
5.182146384,4.982829632,4.129878474,0,1,0,-0.807454271,-0.805261371,0.437468291,0,0
6.936447865,4.332730068,5.901106737,0,1,0,2.288557299,0.555476847,-5.409198555,0,0
1.023176048,4.168897173,5.869703668,0,0,0,1.831764623,-1.493956799,-0.518992036,0,0
3.036155858,3.526718829,12.2664519,1,1,0,0.148687543,-0.064133071,-3.115919175,0,0
4.662672448,7.841424743,10.01907862,1,1,1,-0.908981361,-3.957316987,1.311921807,0,0
1.359495049,8.548517133,4.382741793,0,1,0,-0.638700586,2.319688989,-2.051707259,0,0
4.434182685,-1.415837457,1.71333231,0,1,1,1.14603278,-3.20171987,2.410289196,0,0
5.47714998,5.314501496,9.252977425,0,0,0,3.293299703,-0.721636894,0.366501835,0,0
2.163069168,9.822569074,3.860143491,1,0,0,1.309675197,-0.646760322,2.007997961,0,0
6.557138599,6.30379346,3.600822875,1,1,0,2.714191882,-1.809850554,1.939421138,0,0
3.06489692,3.963702275,8.253669179,0,0,0,-0.977159527,0.590666444,-1.779376117,0,0
8.383969828,0.730072379,0.324906357,1,1,0,0.308538485,1.013245344,1.093403466,1,1
7.94027164,4.555646751,6.907430578,0,0,0,2.231095609,-1.493150314,-1.052316612,0,0
12.81341543,4.671938018,5.417087395,1,1,1,-1.319319959,1.8201263,1.680633635,0,0
5.318585853,4.394538878,10.667581,0,1,0,-1.064776563,-2.200076537,-4.230492687,0,0
5.246227259,2.392889417,7.602471996,1,1,0,1.334793341,-2.424730735,2.080111498,0,0
7.71062796,-0.967835562,4.962080813,1,1,1,-1.54522496,-0.866007671,-0.885169408,0,0
2.33787085,12.21878407,4.689255319,1,0,0,-0.490073232,-2.65800055,0.35665256,0,0
1.99156616,1.708108664,4.686581392,1,1,0,-0.8955862,-2.306337789,0.708500151,0,0
-0.365655657,6.729268737,6.759194534,1,0,0,-1.471841412,1.222708282,1.986090606,0,0
3.27689096,5.136128326,3.784310247,1,1,1,-1.367729636,1.807303184,-4.194743572,0,0
9.331328421,7.300468928,-0.230858292,0,0,1,1.687340828,0.16727375,-3.152966685,0,0
1.29733375,4.242877851,-1.471921853,0,0,1,-0.645528179,1.584007695,1.518024051,1,0
9.069105638,9.845120279,3.817265521,0,0,1,-0.203060529,-2.154650014,0.581593421,0,0
1.636161674,6.182796034,2.862730786,0,1,1,0.874525258,-0.078509325,0.688342214,0,0
11.14394169,2.819687352,6.387500595,0,1,1,0.394316341,0.325522982,2.016610983,0,0
6.481906891,0.529159842,5.847336661,1,1,0,1.965249182,1.413639908,3.218007882,1,0
8.218510659,3.651625364,2.49292962,1,0,0,0.732569409,-4.866671609,1.325578191,0,0
4.968463678,2.840884601,4.63965611,0,0,0,-3.339918558,3.785801035,1.538549741,1,0
1.380433053,2.11130631,8.679954336,0,1,1,1.368432916,-0.387217317,-1.000584888,0,0
6.643935601,8.963377694,3.103597429,0,1,0,0.256593329,0.074930925,-0.97546392,0,0
2.36848096,9.370383899,7.591379955,1,0,1,1.108445024,1.677907618,-0.585688227,0,0
2.169594019,8.423863284,2.811624369,0,0,1,-0.523272499,-2.990512398,0.37292131,0,0
7.190838272,1.180337479,2.818342497,0,0,1,-2.045272524,0.086615412,-2.54757384,0,0
7.753752824,6.344236561,1.435151449,0,1,1,-1.206969174,0.692647901,1.774358284,0,0
3.119100909,-1.044527449,-2.385061714,0,0,0,-2.211424723,1.046394399,-2.660588795,1,0
0.905725576,2.571083088,6.059200387,1,1,0,-1.060175917,-1.69936857,-1.910779905,0,0
3.730599774,7.093613447,5.035265692,1,1,1,-3.425003232,-0.969786115,1.076292498,0,0
4.109647749,5.770443547,3.910928627,1,1,0,1.462919474,-0.102185943,0.265807187,0,0
8.941560435,8.987518335,5.14005439,1,1,1,1.352924591,1.603625605,0.931876287,0,0
-1.957026273,4.649665793,3.329265544,1,0,1,0.435165122,-1.926242796,-0.060552411,0,0
1.20894067,12.21526063,3.76735483,1,1,0,0.33126204,1.762209594,6.7023179,1,0
0.631525896,6.422391012,10.19566905,1,1,0,2.84322541,3.119197091,-0.064189539,0,0
4.328436706,4.748023135,4.222108594,1,1,1,0.282283555,-0.247171293,-0.073592942,0,0
2.421343319,6.096354277,3.410514889,0,0,1,4.042920547,3.031526179,-0.065150278,0,0
12.06639779,10.54552887,9.353086452,0,1,0,-1.276744221,-1.773828198,1.251422811,0,0
4.673657434,5.649936608,5.592717823,1,0,0,-4.488629119,4.127046153,1.143512096,0,0
7.73454057,3.324794124,4.112819022,1,1,0,2.976543699,1.118349274,-1.371382227,0,0
7.134183373,6.179441625,4.516971927,0,1,0,1.384216065,0.276800277,-4.886709823,0,0
2.652093828,7.048976925,2.274701305,0,1,1,1.230656133,-0.202057763,0.66556847,0,0
4.671684069,6.002545399,3.348151814,0,1,0,1.283626442,0.459431298,-1.414265796,0,0
-1.024553575,2.430038679,-1.495826787,1,1,0,0.657854622,-1.448908504,0.121467045,0,0
9.480232999,2.591826935,-0.292177006,0,1,0,-0.050779976,-0.801627725,-0.743025787,0,0
4.26355857,8.108786829,2.828198118,1,0,0,0.423254988,0.27169646,-2.594811496,0,0
6.911457754,6.989920734,3.902172242,1,1,1,-0.116710932,-1.558487762,2.772741658,0,0
3.119327705,8.971573025,4.062795244,1,1,1,0.470344403,1.782573668,0.390695778,0,0
7.429902662,7.190464654,5.952472576,0,1,1,-1.15788407,1.024688356,-0.996268748,0,0
5.107510641,4.482928906,2.467225132,0,1,1,-1.861205724,-1.274871187,-0.944693966,0,0
2.501859919,5.905802533,7.239822268,1,0,1,0.88098444,1.83458901,0.820543041,0,0
6.502400863,4.798158194,7.010429734,0,1,0,3.44506432,-2.475132455,2.294417736,0,0
9.729308689,6.056350396,4.627272283,0,0,0,0.077043057,0.792902997,0.360410955,0,0
4.932876502,9.704943796,4.525418233,0,0,0,1.367866945,-0.197736412,-1.496216775,0,0
4.411036851,3.512931151,7.647707909,1,1,1,1.119652011,-1.787390719,-1.805405085,0,0
5.89213488,2.592320451,1.394738585,0,1,1,0.220421037,-0.348265367,-0.792529001,0,0
6.350758556,3.992207317,4.761318539,0,0,0,0.510153037,0.64062204,2.181346239,0,0
5.389106123,3.714050441,4.573522438,0,0,1,0.840569087,0.737105559,0.008275,0,0
2.675238335,4.325767056,6.228026346,0,1,0,-3.429030533,0.744784984,-0.9412779,0,0
6.735587394,1.710109476,6.808040408,0,1,1,-1.484135512,0.527389198,-0.914217016,0,0
